java.lang.String	java.lang.String	<java.lang.String: java.io.ObjectStreamField[] serialPersistentFields>
java.util.TreeMap$TreeMapSpliterator	java.lang.Object	<java.util.TreeMap$TreeMapSpliterator: java.util.TreeMap tree>
java.nio.file.AccessMode	java.nio.file.AccessMode	<java.nio.file.AccessMode: java.nio.file.AccessMode[] $VALUES>
sun.security.ssl.CipherBox	java.lang.Object	<sun.security.ssl.CipherBox: java.util.Hashtable masks>
java.beans.FeatureDescriptor	java.lang.Object	<java.beans.FeatureDescriptor: java.util.Hashtable table>
java.time.format.SignStyle	java.time.format.SignStyle	<java.time.format.SignStyle: java.time.format.SignStyle[] $VALUES>
com.sun.naming.internal.FactoryEnumeration	java.lang.Object	<com.sun.naming.internal.FactoryEnumeration: java.util.List factories>
java.util.stream.ForEachOps$ForEachOrderedTask	java.lang.Object	<java.util.stream.ForEachOps$ForEachOrderedTask: java.util.concurrent.ConcurrentHashMap completionMap>
java.util.ArrayDeque$DeqSpliterator	java.lang.Object	<java.util.ArrayDeque$DeqSpliterator: java.util.ArrayDeque deq>
java.net.InetAddress	java.lang.Object	<java.net.InetAddress: java.util.List nameServices>
java.net.InetAddress	java.lang.Object	<java.net.InetAddress: java.net.InetAddress[] unknown_array>
java.net.InetAddress	java.net.InetAddress	<java.net.InetAddress: java.net.InetAddress[] unknown_array>
java.net.InetAddress	java.lang.Object	<java.net.InetAddress: java.util.HashMap lookupTable>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable valueConvertor>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable styleConstantToCssMap>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable attributeMap>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable valueMap>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable htmlAttrToCssAttrMap>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable cssValueToInternalValueMap>
javax.swing.text.html.CSS	java.lang.Object	<javax.swing.text.html.CSS: java.util.Hashtable htmlValueToCssValueMap>
java.util.LinkedList$DescendingIterator	java.lang.Object	<java.util.LinkedList$DescendingIterator: java.util.LinkedList this$0>
java.util.ArrayDeque	java.lang.Object	<java.util.ArrayDeque: java.lang.Object[] elements>
sun.net.www.protocol.http.AuthCacheValue$Type	sun.net.www.protocol.http.AuthCacheValue$Type	<sun.net.www.protocol.http.AuthCacheValue$Type: sun.net.www.protocol.http.AuthCacheValue$Type[] $VALUES>
javax.crypto.CryptoPermissions	java.lang.Object	<javax.crypto.CryptoPermissions: java.util.concurrent.ConcurrentHashMap perms>
java.time.temporal.ChronoUnit	java.time.temporal.ChronoUnit	<java.time.temporal.ChronoUnit: java.time.temporal.ChronoUnit[] $VALUES>
javax.print.attribute.standard.MediaSize	java.lang.Object	<javax.print.attribute.standard.MediaSize: java.util.Vector sizeVector>
javax.print.attribute.standard.MediaSize	java.lang.Object	<javax.print.attribute.standard.MediaSize: java.util.HashMap mediaMap>
java.nio.file.LinkOption	java.nio.file.LinkOption	<java.nio.file.LinkOption: java.nio.file.LinkOption[] $VALUES>
com.sun.imageio.plugins.gif.GIFImageReader	java.lang.Object	<com.sun.imageio.plugins.gif.GIFImageReader: java.util.List imageStartPosition>
java.lang.annotation.RetentionPolicy	java.lang.annotation.RetentionPolicy	<java.lang.annotation.RetentionPolicy: java.lang.annotation.RetentionPolicy[] $VALUES>
sun.misc.ObjectInputFilter$Status	sun.misc.ObjectInputFilter$Status	<sun.misc.ObjectInputFilter$Status: sun.misc.ObjectInputFilter$Status[] $VALUES>
javax.swing.UIManager$LAFState	java.lang.Object	<javax.swing.UIManager$LAFState: javax.swing.MultiUIDefaults multiUIDefaults>
javax.swing.UIManager$LAFState	java.lang.Object	<javax.swing.UIManager$LAFState: java.util.Properties swingProps>
javax.swing.UIManager$LAFState	java.lang.Object	<javax.swing.UIManager$LAFState: javax.swing.UIDefaults[] tables>
javax.swing.text.html.HTMLDocument$HTMLReader	java.lang.Object	<javax.swing.text.html.HTMLDocument$HTMLReader: java.util.Vector styles>
javax.swing.text.html.HTMLDocument$HTMLReader	javax.swing.text.html.HTMLDocument$HTMLReader	<javax.swing.text.html.HTMLDocument$HTMLReader: java.util.Hashtable tagMap>
javax.swing.text.html.HTMLDocument$HTMLReader	java.lang.Object	<javax.swing.text.html.HTMLDocument$HTMLReader: java.util.Stack charAttrStack>
java.util.Collections$CheckedMap	java.lang.Object	<java.util.Collections$CheckedMap: java.util.Map m>
java.util.Collections$CheckedMap	java.lang.Object	<java.util.Collections$CheckedMap: java.util.Set entrySet>
java.awt.image.BufferedImage	java.lang.Object	<java.awt.image.BufferedImage: java.util.Hashtable properties>
sun.awt.image.OffScreenImageSource	java.lang.Object	<sun.awt.image.OffScreenImageSource: java.util.Hashtable properties>
sun.java2d.Disposer	java.lang.Object	<sun.java2d.Disposer: java.util.Hashtable records>
sun.java2d.Disposer	java.lang.Object	<sun.java2d.Disposer: java.util.ArrayList deferredRecords>
sun.net.www.protocol.http.HttpURLConnection	java.lang.Object	<sun.net.www.protocol.http.HttpURLConnection: java.util.Set restrictedHeaderSet>
sun.net.www.protocol.http.HttpURLConnection	java.lang.Object	<sun.net.www.protocol.http.HttpURLConnection: java.util.Set disabledProxyingSchemes>
sun.net.www.protocol.http.HttpURLConnection	java.lang.Object	<sun.net.www.protocol.http.HttpURLConnection: java.util.Set disabledTunnelingSchemes>
com.sun.imageio.plugins.common.PaletteBuilder	com.sun.imageio.plugins.common.PaletteBuilder	<com.sun.imageio.plugins.common.PaletteBuilder: com.sun.imageio.plugins.common.PaletteBuilder$ColorNode[] reduceList>
com.sun.imageio.plugins.common.PaletteBuilder	com.sun.imageio.plugins.common.PaletteBuilder	<com.sun.imageio.plugins.common.PaletteBuilder: com.sun.imageio.plugins.common.PaletteBuilder$ColorNode[] palette>
javax.print.StreamPrintServiceFactory$Services	java.lang.Object	<javax.print.StreamPrintServiceFactory$Services: java.util.ArrayList listOfFactories>
jdk.internal.util.xml.PropertiesDefaultHandler	java.lang.Object	<jdk.internal.util.xml.PropertiesDefaultHandler: java.util.Properties properties>
com.sun.imageio.plugins.jpeg.JFIFMarkerSegment$ICCMarkerSegment	java.lang.Object	<com.sun.imageio.plugins.jpeg.JFIFMarkerSegment$ICCMarkerSegment: java.util.ArrayList chunks>
sun.awt.datatransfer.DataTransferer$5	java.lang.Object	<sun.awt.datatransfer.DataTransferer$5: java.util.Map val$formatMap>
sun.awt.datatransfer.DataTransferer$5	java.lang.Object	<sun.awt.datatransfer.DataTransferer$5: java.util.Stack val$stack>
java.util.stream.StreamSpliterators$ArrayBuffer$OfRef	java.lang.Object	<java.util.stream.StreamSpliterators$ArrayBuffer$OfRef: java.lang.Object[] array>
sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget	sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget	<sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget: sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget[] $VALUES>
javax.swing.text.DefaultStyledDocument$ElementBuffer	javax.swing.text.DefaultStyledDocument$ElementBuffer	<javax.swing.text.DefaultStyledDocument$ElementBuffer: java.util.Stack path>
javax.swing.text.DefaultStyledDocument$ElementBuffer	javax.swing.text.DefaultStyledDocument$ElementBuffer	<javax.swing.text.DefaultStyledDocument$ElementBuffer: javax.swing.text.DefaultStyledDocument$ElementBuffer$ElemChanges[] insertPath>
javax.swing.text.DefaultStyledDocument$ElementBuffer	javax.swing.text.DefaultStyledDocument$ElementBuffer	<javax.swing.text.DefaultStyledDocument$ElementBuffer: java.util.Vector changes>
javax.imageio.spi.ServiceRegistry	java.lang.Object	<javax.imageio.spi.ServiceRegistry: java.util.Map categoryMap>
java.util.concurrent.ConcurrentHashMap$BaseIterator	java.lang.Object	<java.util.concurrent.ConcurrentHashMap$BaseIterator: java.util.concurrent.ConcurrentHashMap map>
javax.imageio.spi.SubRegistry	java.lang.Object	<javax.imageio.spi.SubRegistry: java.util.Map map>
javax.imageio.spi.SubRegistry	java.lang.Object	<javax.imageio.spi.SubRegistry: javax.imageio.spi.PartiallyOrderedSet poset>
javax.swing.JTable$1	java.lang.Object	<javax.swing.JTable$1: java.lang.Object[] val$columnNames>
javax.swing.JTable$1	java.lang.Object	<javax.swing.JTable$1: java.lang.Object[][] val$rowData>
java.util.IdentityHashMap$IdentityHashMapSpliterator	java.lang.Object	<java.util.IdentityHashMap$IdentityHashMapSpliterator: java.util.IdentityHashMap map>
java.util.jar.JarEntry	java.lang.Object	<java.util.jar.JarEntry: java.util.jar.Attributes attr>
java.util.LinkedHashMap$LinkedKeySet	java.lang.Object	<java.util.LinkedHashMap$LinkedKeySet: java.util.LinkedHashMap this$0>
javax.swing.tree.DefaultMutableTreeNode	java.lang.Object	<javax.swing.tree.DefaultMutableTreeNode: java.util.Vector children>
java.util.TreeMap$NavigableSubMap$DescendingSubMapKeyIterator	java.lang.Object	<java.util.TreeMap$NavigableSubMap$DescendingSubMapKeyIterator: java.util.TreeMap$NavigableSubMap this$0>
java.awt.geom.Area	java.lang.Object	<java.awt.geom.Area: java.util.Vector curves>
java.awt.geom.Area	java.lang.Object	<java.awt.geom.Area: java.util.Vector EmptyCurves>
java.io.ObjectInputStream$Caches	java.lang.Object	<java.io.ObjectInputStream$Caches: java.util.concurrent.ConcurrentMap subclassAudits>
java.util.IdentityHashMap$KeySet	java.lang.Object	<java.util.IdentityHashMap$KeySet: java.util.IdentityHashMap this$0>
sun.net.www.protocol.http.HttpURLConnection$10	java.lang.Object	<sun.net.www.protocol.http.HttpURLConnection$10: java.lang.Object[] val$args>
java.util.Collections$UnmodifiableMap	java.lang.Object	<java.util.Collections$UnmodifiableMap: java.util.Map m>
java.util.Collections$UnmodifiableMap	java.lang.Object	<java.util.Collections$UnmodifiableMap: java.util.Set keySet>
java.util.Collections$UnmodifiableMap	java.lang.Object	<java.util.Collections$UnmodifiableMap: java.util.Set entrySet>
java.util.Collections$UnmodifiableMap	java.lang.Object	<java.util.Collections$UnmodifiableMap: java.util.Collection values>
java.util.concurrent.DelayQueue$Itr	java.lang.Object	<java.util.concurrent.DelayQueue$Itr: java.lang.Object[] array>
java.util.concurrent.DelayQueue$Itr	java.lang.Object	<java.util.concurrent.DelayQueue$Itr: java.util.concurrent.DelayQueue this$0>
java.util.concurrent.LinkedBlockingQueue$LBQSpliterator	java.lang.Object	<java.util.concurrent.LinkedBlockingQueue$LBQSpliterator: java.util.concurrent.LinkedBlockingQueue queue>
javax.swing.text.html.StyleSheet$SelectorMapping	javax.swing.text.html.StyleSheet$SelectorMapping	<javax.swing.text.html.StyleSheet$SelectorMapping: java.util.HashMap children>
java.security.MessageDigest	java.lang.Object	<java.security.MessageDigest: java.security.Provider provider>
java.util.Collections$CheckedSortedMap	java.lang.Object	<java.util.Collections$CheckedSortedMap: java.util.SortedMap sm>
java.time.LocalTime	java.time.LocalTime	<java.time.LocalTime: java.time.LocalTime[] HOURS>
sun.awt.util.IdentityArrayList	java.lang.Object	<sun.awt.util.IdentityArrayList: java.lang.Object[] elementData>
sun.util.logging.PlatformLogger	java.lang.Object	<sun.util.logging.PlatformLogger: java.util.Map loggers>
sun.security.ssl.Handshaker	java.lang.Object	<sun.security.ssl.Handshaker: java.util.List serverNames>
sun.security.ssl.Handshaker	java.lang.Object	<sun.security.ssl.Handshaker: java.util.Collection localSupportedSignAlgs>
sun.security.ssl.Handshaker	java.lang.Object	<sun.security.ssl.Handshaker: java.util.Collection peerSupportedSignAlgs>
sun.security.ssl.Handshaker	java.lang.Object	<sun.security.ssl.Handshaker: java.util.Collection sniMatchers>
java.util.HashMap$KeySet	java.lang.Object	<java.util.HashMap$KeySet: java.util.HashMap this$0>
sun.awt.image.SurfaceManager	java.lang.Object	<sun.awt.image.SurfaceManager: java.util.concurrent.ConcurrentHashMap cacheMap>
java.time.zone.ZoneRulesProvider	java.lang.Object	<java.time.zone.ZoneRulesProvider: java.util.concurrent.ConcurrentMap ZONES>
java.time.zone.ZoneRulesProvider	java.lang.Object	<java.time.zone.ZoneRulesProvider: java.util.concurrent.CopyOnWriteArrayList PROVIDERS>
sun.font.LayoutPathImpl$EndType	sun.font.LayoutPathImpl$EndType	<sun.font.LayoutPathImpl$EndType: sun.font.LayoutPathImpl$EndType[] $VALUES>
sun.java2d.loops.RenderCache	java.lang.Object	<sun.java2d.loops.RenderCache: sun.java2d.loops.RenderCache$Entry[] entries>
sun.java2d.loops.RenderCache	sun.java2d.loops.RenderCache	<sun.java2d.loops.RenderCache: sun.java2d.loops.RenderCache$Entry[] entries>
sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl	java.lang.reflect.Type	<sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl: java.lang.reflect.Type[] actualTypeArguments>
sun.awt.SunToolkit$ModalityListenerList	sun.awt.ModalityListener	<sun.awt.SunToolkit$ModalityListenerList: java.util.Vector listeners>
sun.awt.SunHints$Value	sun.awt.SunHints$Value	<sun.awt.SunHints$Value: sun.awt.SunHints$Value[][] ValueObjects>
java.awt.TextArea	java.lang.Object	<java.awt.TextArea: java.util.Set forwardTraversalKeys>
java.awt.TextArea	java.lang.Object	<java.awt.TextArea: java.util.Set backwardTraversalKeys>
java.util.TreeMap$NavigableSubMap$DescendingSubMapEntryIterator	java.lang.Object	<java.util.TreeMap$NavigableSubMap$DescendingSubMapEntryIterator: java.util.TreeMap$NavigableSubMap this$0>
javax.print.PrintServiceLookup$Services	java.lang.Object	<javax.print.PrintServiceLookup$Services: java.util.ArrayList listOfLookupServices>
javax.print.PrintServiceLookup$Services	java.lang.Object	<javax.print.PrintServiceLookup$Services: java.util.ArrayList registeredServices>
java.util.LinkedHashMap$LinkedKeyIterator	java.lang.Object	<java.util.LinkedHashMap$LinkedKeyIterator: java.util.LinkedHashMap this$0>
javax.security.auth.Subject$SecureSet$6	java.lang.Object	<javax.security.auth.Subject$SecureSet$6: javax.security.auth.Subject$SecureSet this$0>
java.util.TreeMap$ValueIterator	java.lang.Object	<java.util.TreeMap$ValueIterator: java.util.TreeMap this$0>
sun.awt.AppContext$State	sun.awt.AppContext$State	<sun.awt.AppContext$State: sun.awt.AppContext$State[] $VALUES>
sun.security.x509.X509CertImpl	java.lang.Object	<sun.security.x509.X509CertImpl: java.util.Collection subjectAlternativeNames>
sun.security.x509.X509CertImpl	java.lang.Object	<sun.security.x509.X509CertImpl: java.util.Collection issuerAlternativeNames>
javax.imageio.metadata.IIOMetadataFormatImpl	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl: java.util.HashMap elementMap>
sun.security.ssl.CipherSuite$PRF	sun.security.ssl.CipherSuite$PRF	<sun.security.ssl.CipherSuite$PRF: sun.security.ssl.CipherSuite$PRF[] $VALUES>
com.sun.imageio.plugins.jpeg.JPEGMetadata	java.lang.Object	<com.sun.imageio.plugins.jpeg.JPEGMetadata: java.util.List markerSequence>
com.sun.imageio.plugins.jpeg.JPEGMetadata	java.lang.Object	<com.sun.imageio.plugins.jpeg.JPEGMetadata: java.util.List resetSequence>
java.security.Signature	java.lang.Object	<java.security.Signature: java.security.Provider provider>
java.security.Signature	java.lang.Object	<java.security.Signature: java.util.List rsaIds>
java.security.Signature	java.lang.Object	<java.security.Signature: java.util.Map signatureInfo>
sun.nio.ch.Util$3	java.lang.Object	<sun.nio.ch.Util$3: java.util.Set val$s>
java.util.stream.SortedOps$SizedRefSortingSink	java.lang.Object	<java.util.stream.SortedOps$SizedRefSortingSink: java.lang.Object[] array>
javax.swing.UIDefaults$LazyInputMap	java.lang.Object	<javax.swing.UIDefaults$LazyInputMap: java.lang.Object[] bindings>
java.util.stream.Nodes$ArrayNode	java.lang.Object	<java.util.stream.Nodes$ArrayNode: java.lang.Object[] array>
javax.swing.text.DefaultHighlighter	javax.swing.text.DefaultHighlighter	<javax.swing.text.DefaultHighlighter: java.util.Vector highlights>
java.util.Hashtable$EntrySet	java.lang.Object	<java.util.Hashtable$EntrySet: java.util.Hashtable this$0>
javax.imageio.stream.MemoryCache	java.lang.Object	<javax.imageio.stream.MemoryCache: java.util.ArrayList cache>
java.util.HashSet	java.lang.Object	<java.util.HashSet: java.util.HashMap map>
sun.awt.DebugSettings	java.lang.Object	<sun.awt.DebugSettings: java.util.Properties props>
java.util.TreeMap$NavigableSubMap$SubMapKeyIterator	java.lang.Object	<java.util.TreeMap$NavigableSubMap$SubMapKeyIterator: java.util.TreeMap$NavigableSubMap this$0>
sun.font.FileFont	sun.font.PhysicalFont	<sun.font.FileFont: sun.font.NativeFont[] nativeFonts>
java.lang.annotation.ElementType	java.lang.annotation.ElementType	<java.lang.annotation.ElementType: java.lang.annotation.ElementType[] $VALUES>
sun.util.locale.provider.SPILocaleProviderAdapter$DateFormatProviderDelegate	java.text.spi.DateFormatProvider	<sun.util.locale.provider.SPILocaleProviderAdapter$DateFormatProviderDelegate: java.util.concurrent.ConcurrentMap map>
java.util.Collections$CheckedQueue	java.lang.Object	<java.util.Collections$CheckedQueue: java.util.Queue queue>
sun.net.ftp.FtpDirEntry$Type	sun.net.ftp.FtpDirEntry$Type	<sun.net.ftp.FtpDirEntry$Type: sun.net.ftp.FtpDirEntry$Type[] $VALUES>
com.sun.java.swing.plaf.windows.TMSchema$Prop	com.sun.java.swing.plaf.windows.TMSchema$Prop	<com.sun.java.swing.plaf.windows.TMSchema$Prop: com.sun.java.swing.plaf.windows.TMSchema$Prop[] $VALUES>
javax.net.ssl.KeyManagerFactory	java.lang.Object	<javax.net.ssl.KeyManagerFactory: java.security.Provider provider>
java.util.TreeMap$AscendingSubMap$AscendingEntrySetView	java.lang.Object	<java.util.TreeMap$AscendingSubMap$AscendingEntrySetView: java.util.TreeMap$AscendingSubMap this$0>
java.util.WeakHashMap$ValueIterator	java.lang.Object	<java.util.WeakHashMap$ValueIterator: java.util.WeakHashMap this$0>
java.awt.image.renderable.RenderContext	java.lang.Object	<java.awt.image.renderable.RenderContext: java.awt.RenderingHints hints>
javax.swing.undo.CompoundEdit	javax.swing.undo.UndoableEdit	<javax.swing.undo.CompoundEdit: java.util.Vector edits>
com.sun.imageio.plugins.jpeg.ImageTypeProducer	com.sun.imageio.plugins.jpeg.ImageTypeProducer	<com.sun.imageio.plugins.jpeg.ImageTypeProducer: com.sun.imageio.plugins.jpeg.ImageTypeProducer[] defaultTypes>
java.util.TreeMap$EntryIterator	java.lang.Object	<java.util.TreeMap$EntryIterator: java.util.TreeMap this$0>
java.util.jar.Attributes	java.lang.Object	<java.util.jar.Attributes: java.util.Map map>
java.nio.file.FileTreeWalker$EventType	java.nio.file.FileTreeWalker$EventType	<java.nio.file.FileTreeWalker$EventType: java.nio.file.FileTreeWalker$EventType[] $VALUES>
java.net.HttpConnectSocketImpl	java.lang.Object	<java.net.HttpConnectSocketImpl: java.util.HashMap optionsMap>
sun.security.ssl.ProtocolList	java.lang.Object	<sun.security.ssl.ProtocolList: java.util.ArrayList protocols>
sun.security.ssl.TrustManagerFactoryImpl$2	java.lang.Object	<sun.security.ssl.TrustManagerFactoryImpl$2: java.util.HashMap val$props>
java.util.stream.SortedOps$RefSortingSink	java.lang.Object	<java.util.stream.SortedOps$RefSortingSink: java.util.ArrayList list>
java.beans.WeakIdentityMap	java.lang.Object	<java.beans.WeakIdentityMap: java.beans.WeakIdentityMap$Entry[] table>
com.sun.java.swing.SwingUtilities3$EventQueueDelegateFromMap	java.lang.Object	<com.sun.java.swing.SwingUtilities3$EventQueueDelegateFromMap: java.lang.Object[] afterDispatchHandleArgument>
java.util.Collections$UnmodifiableSortedSet	java.lang.Object	<java.util.Collections$UnmodifiableSortedSet: java.util.SortedSet ss>
java.security.KeyFactory	java.lang.Object	<java.security.KeyFactory: java.security.Provider provider>
java.lang.invoke.SerializedLambda	java.lang.Object	<java.lang.invoke.SerializedLambda: java.lang.Object[] capturedArgs>
javax.swing.text.ElementIterator	javax.swing.text.ElementIterator	<javax.swing.text.ElementIterator: java.util.Stack elementStack>
java.util.WeakHashMap$KeyIterator	java.lang.Object	<java.util.WeakHashMap$KeyIterator: java.util.WeakHashMap this$0>
javax.swing.JTable$PrintMode	javax.swing.JTable$PrintMode	<javax.swing.JTable$PrintMode: javax.swing.JTable$PrintMode[] $VALUES>
sun.swing.CachedPainter	java.lang.Object	<sun.swing.CachedPainter: java.util.Map cacheMap>
sun.awt.FontConfiguration	java.lang.Object	<sun.awt.FontConfiguration: java.util.HashMap reorderMap>
sun.awt.FontConfiguration	java.lang.Object	<sun.awt.FontConfiguration: java.util.Hashtable charsetRegistry>
sun.awt.FontConfiguration	java.lang.Object	<sun.awt.FontConfiguration: java.util.Hashtable localeMap>
java.util.stream.MatchOps$MatchKind	java.util.stream.MatchOps$MatchKind	<java.util.stream.MatchOps$MatchKind: java.util.stream.MatchOps$MatchKind[] $VALUES>
sun.util.calendar.ZoneInfoFile	java.lang.Object	<sun.util.calendar.ZoneInfoFile: java.util.Map zones>
sun.util.calendar.ZoneInfoFile	java.lang.Object	<sun.util.calendar.ZoneInfoFile: java.util.Map aliases>
java.util.Collections$UnmodifiableNavigableMap	java.lang.Object	<java.util.Collections$UnmodifiableNavigableMap: java.util.NavigableMap nm>
java.util.Collections$UnmodifiableNavigableMap	java.lang.Object	<java.util.Collections$UnmodifiableNavigableMap: java.util.Collections$UnmodifiableNavigableMap$EmptyNavigableMap EMPTY_NAVIGABLE_MAP>
java.util.ArrayList	java.lang.Object	<java.util.ArrayList: java.lang.Object[] elementData>
java.util.ArrayList	java.lang.Object	<java.util.ArrayList: java.lang.Object[] EMPTY_ELEMENTDATA>
java.util.ArrayList	java.lang.Object	<java.util.ArrayList: java.lang.Object[] DEFAULTCAPACITY_EMPTY_ELEMENTDATA>
java.lang.UNIXProcess$Platform	java.lang.UNIXProcess$Platform	<java.lang.UNIXProcess$Platform: java.lang.UNIXProcess$Platform[] $VALUES>
java.util.concurrent.ConcurrentHashMap$BulkTask	java.lang.Object	<java.util.concurrent.ConcurrentHashMap$BulkTask: java.util.concurrent.ConcurrentHashMap$Node[] tab>
sun.security.ssl.ProtocolVersion	java.lang.Object	<sun.security.ssl.ProtocolVersion: java.util.Set availableProtocols>
sun.security.ssl.CloneableDigest	java.security.MessageDigest	<sun.security.ssl.CloneableDigest: java.security.MessageDigest[] digests>
java.security.cert.CertPathBuilder	java.lang.Object	<java.security.cert.CertPathBuilder: java.security.Provider provider>
sun.security.ssl.DHCrypt$ParametersHolder	java.lang.Object	<sun.security.ssl.DHCrypt$ParametersHolder: java.util.Map definedParams>
sun.awt.AppContext	java.lang.Object	<sun.awt.AppContext: java.util.Map table>
sun.awt.AppContext	java.lang.Object	<sun.awt.AppContext: java.util.Map threadGroup2appContext>
java.util.ArrayList$SubList$1	java.lang.Object	<java.util.ArrayList$SubList$1: java.util.ArrayList$SubList this$1>
sun.util.locale.provider.SPILocaleProviderAdapter$DecimalFormatSymbolsProviderDelegate	java.text.spi.DecimalFormatSymbolsProvider	<sun.util.locale.provider.SPILocaleProviderAdapter$DecimalFormatSymbolsProviderDelegate: java.util.concurrent.ConcurrentMap map>
java.util.concurrent.ConcurrentHashMap$MapEntry	java.lang.Object	<java.util.concurrent.ConcurrentHashMap$MapEntry: java.util.concurrent.ConcurrentHashMap map>
sun.security.jca.ProviderList$ServiceList	java.util.List	<sun.security.jca.ProviderList$ServiceList: java.util.List services>
java.io.ObjectInputStream$HandleTable	java.lang.Object	<java.io.ObjectInputStream$HandleTable: java.lang.Object[] entries>
java.awt.Toolkit$1	java.lang.Object	<java.awt.Toolkit$1: java.util.Properties val$properties>
java.util.WeakHashMap$EntrySet	java.lang.Object	<java.util.WeakHashMap$EntrySet: java.util.WeakHashMap this$0>
java.util.Collections$SynchronizedSortedSet	java.lang.Object	<java.util.Collections$SynchronizedSortedSet: java.util.SortedSet ss>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Vector vector>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Hashtable hashtable>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Stack searchBuffers>
java.lang.invoke.BoundMethodHandle$Factory	java.lang.Object	<java.lang.invoke.BoundMethodHandle$Factory: java.util.concurrent.ConcurrentMap CLASS_CACHE>
javax.swing.JEditorPane	java.lang.Object	<javax.swing.JEditorPane: java.util.Hashtable pageProperties>
javax.swing.JEditorPane	java.lang.Object	<javax.swing.JEditorPane: java.util.Map defaultEditorKitMap>
java.util.concurrent.ConcurrentHashMap$ForwardingNode	java.lang.Object	<java.util.concurrent.ConcurrentHashMap$ForwardingNode: java.util.concurrent.ConcurrentHashMap$Node[] nextTable>
java.util.concurrent.ConcurrentHashMap$ForwardingNode	java.util.concurrent.ConcurrentHashMap$Node	<java.util.concurrent.ConcurrentHashMap$ForwardingNode: java.util.concurrent.ConcurrentHashMap$Node[] nextTable>
java.util.LinkedList$LLSpliterator	java.lang.Object	<java.util.LinkedList$LLSpliterator: java.util.LinkedList list>
sun.font.CompositeGlyphMapper	sun.font.CharToGlyphMapper	<sun.font.CompositeGlyphMapper: sun.font.CharToGlyphMapper[] slotMappers>
javax.crypto.Cipher	java.lang.Object	<javax.crypto.Cipher: java.util.List transforms>
javax.crypto.Cipher	java.lang.Object	<javax.crypto.Cipher: java.security.Provider provider>
java.security.KeyStore$Builder$2	java.lang.Object	<java.security.KeyStore$Builder$2: java.security.Provider val$provider>
java.io.ObjectInputStream$GetFieldImpl	java.lang.Object	<java.io.ObjectInputStream$GetFieldImpl: java.lang.Object[] objVals>
sun.awt.util.IdentityLinkedList$ListItr	java.lang.Object	<sun.awt.util.IdentityLinkedList$ListItr: sun.awt.util.IdentityLinkedList this$0>
java.util.stream.StreamShape	java.util.stream.StreamShape	<java.util.stream.StreamShape: java.util.stream.StreamShape[] $VALUES>
java.util.concurrent.ConcurrentLinkedQueue$Itr	java.lang.Object	<java.util.concurrent.ConcurrentLinkedQueue$Itr: java.util.concurrent.ConcurrentLinkedQueue this$0>
com.sun.media.sound.JDK13Services	java.lang.Object	<com.sun.media.sound.JDK13Services: java.util.Properties properties>
com.sun.activation.registries.MimeTypeFile	java.lang.Object	<com.sun.activation.registries.MimeTypeFile: java.util.Hashtable type_hash>
sun.security.ssl.SSLEngineImpl	java.lang.Object	<sun.security.ssl.SSLEngineImpl: java.util.List serverNames>
sun.security.ssl.SSLEngineImpl	java.lang.Object	<sun.security.ssl.SSLEngineImpl: java.util.Collection sniMatchers>
java.time.format.DateTimeFormatterBuilder$LocalizedPrinterParser	java.lang.Object	<java.time.format.DateTimeFormatterBuilder$LocalizedPrinterParser: java.util.concurrent.ConcurrentMap FORMATTER_CACHE>
sun.net.ftp.FtpReplyCode	sun.net.ftp.FtpReplyCode	<sun.net.ftp.FtpReplyCode: sun.net.ftp.FtpReplyCode[] $VALUES>
java.util.AbstractMap$1	java.lang.Object	<java.util.AbstractMap$1: java.util.AbstractMap this$0>
java.util.Collections$CheckedSortedSet	java.lang.Object	<java.util.Collections$CheckedSortedSet: java.util.SortedSet ss>
java.util.concurrent.ExecutorCompletionService	java.lang.Object	<java.util.concurrent.ExecutorCompletionService: java.util.concurrent.BlockingQueue completionQueue>
sun.nio.ch.DatagramChannelImpl$DefaultOptionsHolder	java.lang.Object	<sun.nio.ch.DatagramChannelImpl$DefaultOptionsHolder: java.util.Set defaultOptions>
